"Date","GOLD","PALL","SILVER"
9/16/1994 0:00:00,390.00,151.00,5.38
9/19/1994 0:00:00,389.90,154.00,5.43
9/20/1994 0:00:00,393.90,155.00,5.48
9/21/1994 0:00:00,394.90,158.00,5.67
9/22/1994 0:00:00,393.70,157.00,5.60
9/23/1994 0:00:00,395.70,157.00,5.71
9/26/1994 0:00:00,395.80,157.00,5.65
9/27/1994 0:00:00,395.80,156.00,5.66
9/28/1994 0:00:00,396.25,156.00,5.70
9/29/1994 0:00:00,395.70,153.00,5.62
9/30/1994 0:00:00,394.85,154.00,5.62
10/3/1994 0:00:00,393.15,153.00,5.52
10/4/1994 0:00:00,392.45,154.00,5.60
10/5/1994 0:00:00,393.70,154.00,5.59
10/6/1994 0:00:00,392.00,156.00,5.59
10/7/1994 0:00:00,392.00,155.00,5.65
10/10/1994 0:00:00,391.20,154.00,5.61
10/11/1994 0:00:00,387.65,152.00,5.55
10/12/1994 0:00:00,387.90,154.00,5.50
10/13/1994 0:00:00,387.25,153.00,5.50
10/14/1994 0:00:00,387.45,153.00,5.37
10/17/1994 0:00:00,389.00,155.00,5.39
10/18/1994 0:00:00,389.75,156.00,5.41
10/19/1994 0:00:00,391.10,156.00,5.35
10/20/1994 0:00:00,391.55,157.00,5.41
10/21/1994 0:00:00,390.95,158.00,5.40
10/24/1994 0:00:00,389.30,157.00,5.31
10/25/1994 0:00:00,389.20,158.00,5.33
10/26/1994 0:00:00,388.90,159.00,5.30
10/27/1994 0:00:00,389.15,161.00,5.38
10/28/1994 0:00:00,387.70,162.00,5.36
10/31/1994 0:00:00,383.85,161.00,5.34
11/1/1994 0:00:00,384.50,160.00,5.22
11/2/1994 0:00:00,383.85,162.00,5.27
11/3/1994 0:00:00,383.80,163.00,5.32
11/4/1994 0:00:00,383.80,163.00,5.26
11/7/1994 0:00:00,382.70,159.00,5.22
11/8/1994 0:00:00,384.65,159.00,5.20
11/9/1994 0:00:00,383.60,159.00,5.20
11/10/1994 0:00:00,384.20,157.00,5.13
11/11/1994 0:00:00,385.30,158.00,5.17
11/14/1994 0:00:00,385.10,158.00,5.15
11/15/1994 0:00:00,386.70,159.00,5.21
11/16/1994 0:00:00,386.25,158.00,5.19
11/17/1994 0:00:00,386.75,158.00,5.23
11/18/1994 0:00:00,384.00,158.00,5.22
11/21/1994 0:00:00,383.40,155.00,5.14
11/22/1994 0:00:00,383.80,156.00,5.15
11/23/1994 0:00:00,384.70,157.00,5.17
11/24/1994 0:00:00,384.30,155.00,5.15
11/25/1994 0:00:00,384.85,155.00,5.17
11/28/1994 0:00:00,384.00,155.00,5.17
11/29/1994 0:00:00,383.20,155.00,5.14
11/30/1994 0:00:00,383.10,157.00,5.07
12/1/1994 0:00:00,380.10,155.00,4.91
12/2/1994 0:00:00,379.00,159.00,4.93
12/5/1994 0:00:00,376.60,155.00,4.74
12/6/1994 0:00:00,375.75,155.00,4.64
12/7/1994 0:00:00,377.00,155.00,4.68
12/8/1994 0:00:00,376.20,155.00,4.64
12/9/1994 0:00:00,376.50,154.00,4.67
12/12/1994 0:00:00,377.15,156.00,4.72
12/13/1994 0:00:00,379.10,157.00,4.81
12/14/1994 0:00:00,380.50,155.00,4.76
12/15/1994 0:00:00,379.20,155.00,4.76
12/16/1994 0:00:00,380.35,155.00,4.82
12/19/1994 0:00:00,379.20,155.00,4.77
12/20/1994 0:00:00,381.90,156.00,4.81
12/21/1994 0:00:00,382.05,156.00,4.83
12/22/1994 0:00:00,381.55,156.00,4.78
12/23/1994 0:00:00,381.55,155.00,4.75
12/28/1994 0:00:00,381.75,158.00,4.81
12/29/1994 0:00:00,383.25,159.00,4.90
12/30/1994 0:00:00,383.25,158.00,4.85
1/3/1995 0:00:00,380.90,159.00,4.84
1/4/1995 0:00:00,375.60,157.00,4.71
1/5/1995 0:00:00,375.30,156.00,4.62
1/6/1995 0:00:00,375.20,157.00,4.70
1/9/1995 0:00:00,372.40,155.00,4.64
1/10/1995 0:00:00,374.10,157.00,4.68
1/11/1995 0:00:00,375.60,158.00,4.67
1/12/1995 0:00:00,380.50,159.00,4.73
1/13/1995 0:00:00,378.60,158.00,4.84
1/16/1995 0:00:00,377.55,155.00,4.76
1/17/1995 0:00:00,379.80,157.00,4.80
1/18/1995 0:00:00,382.60,159.00,4.90
1/19/1995 0:00:00,381.90,157.00,4.92
1/20/1995 0:00:00,383.85,157.00,4.84
1/23/1995 0:00:00,382.35,159.00,4.91
1/24/1995 0:00:00,381.30,158.00,4.81
1/25/1995 0:00:00,381.45,159.00,4.81
1/26/1995 0:00:00,381.35,160.00,4.78
1/27/1995 0:00:00,378.40,160.00,4.76
1/30/1995 0:00:00,375.90,158.00,4.67
1/31/1995 0:00:00,374.90,159.00,4.69
2/1/1995 0:00:00,376.25,160.00,4.67
2/2/1995 0:00:00,375.90,159.00,4.67
2/3/1995 0:00:00,375.65,159.00,4.73
2/6/1995 0:00:00,374.50,159.00,4.69
2/7/1995 0:00:00,374.50,158.00,4.70
2/8/1995 0:00:00,374.60,158.00,4.66
2/9/1995 0:00:00,376.60,159.00,4.73
2/10/1995 0:00:00,376.40,159.00,4.76
2/13/1995 0:00:00,374.50,158.00,4.73
2/14/1995 0:00:00,376.00,158.00,4.74
2/15/1995 0:00:00,376.60,159.00,4.76
2/16/1995 0:00:00,376.75,158.00,4.73
2/17/1995 0:00:00,378.25,159.00,4.72
2/20/1995 0:00:00,379.20,159.00,4.78
2/21/1995 0:00:00,378.65,158.00,4.77
2/22/1995 0:00:00,379.20,159.00,4.75
2/23/1995 0:00:00,379.50,159.00,4.82
2/24/1995 0:00:00,377.75,158.00,4.81
2/27/1995 0:00:00,375.60,157.00,4.65
2/28/1995 0:00:00,376.40,156.00,4.49
3/1/1995 0:00:00,375.70,155.00,4.47
3/2/1995 0:00:00,374.75,153.00,4.41
3/3/1995 0:00:00,377.25,154.00,4.43
3/6/1995 0:00:00,378.85,154.00,4.41
3/7/1995 0:00:00,382.00,157.00,4.53
3/8/1995 0:00:00,380.00,158.00,4.67
3/9/1995 0:00:00,380.90,157.00,4.63
3/10/1995 0:00:00,381.40,158.00,4.60
3/13/1995 0:00:00,385.50,160.00,4.62
3/14/1995 0:00:00,384.70,160.00,4.71
3/15/1995 0:00:00,386.15,162.00,4.73
3/16/1995 0:00:00,383.70,163.00,4.70
3/17/1995 0:00:00,382.65,165.00,4.67
3/20/1995 0:00:00,382.20,167.00,4.68
3/21/1995 0:00:00,382.90,168.00,4.68
3/22/1995 0:00:00,382.25,168.00,4.58
3/23/1995 0:00:00,383.45,171.00,4.69
3/24/1995 0:00:00,382.10,176.00,4.69
3/27/1995 0:00:00,382.20,172.00,4.63
3/28/1995 0:00:00,381.70,168.00,4.65
3/29/1995 0:00:00,383.00,178.00,4.73
3/30/1995 0:00:00,383.40,177.00,4.76
3/31/1995 0:00:00,392.00,180.00,5.16
4/3/1995 0:00:00,392.30,174.00,5.30
4/4/1995 0:00:00,391.70,175.00,5.21
4/5/1995 0:00:00,392.05,179.00,5.36
4/6/1995 0:00:00,393.40,173.00,5.36
4/7/1995 0:00:00,393.10,176.00,5.40
4/10/1995 0:00:00,389.30,174.00,5.33
4/11/1995 0:00:00,390.00,172.00,5.21
4/13/1995 0:00:00,389.20,172.00,5.25
4/18/1995 0:00:00,392.85,176.00,5.65
4/19/1995 0:00:00,395.55,174.00,5.91
4/20/1995 0:00:00,393.30,173.00,5.65
4/21/1995 0:00:00,390.35,167.00,5.64
4/24/1995 0:00:00,390.65,167.00,5.70
4/25/1995 0:00:00,389.75,164.00,5.62
4/26/1995 0:00:00,388.90,164.00,5.68
4/27/1995 0:00:00,386.35,161.00,5.57
4/28/1995 0:00:00,389.75,165.00,5.82
5/1/1995 0:00:00,387.20,164.00,5.69
5/2/1995 0:00:00,388.55,165.00,5.86
5/3/1995 0:00:00,388.70,165.00,5.88
5/4/1995 0:00:00,390.10,166.00,5.97
5/5/1995 0:00:00,391.00,165.00,6.03
5/9/1995 0:00:00,388.10,162.00,5.92
5/10/1995 0:00:00,383.20,161.00,5.47
5/11/1995 0:00:00,383.65,162.00,5.42
5/12/1995 0:00:00,384.60,161.00,5.39
5/15/1995 0:00:00,383.75,163.00,5.32
5/16/1995 0:00:00,383.85,164.00,5.39
5/17/1995 0:00:00,382.90,159.00,5.38
5/18/1995 0:00:00,383.00,159.00,5.36
5/19/1995 0:00:00,383.00,160.00,5.44
5/22/1995 0:00:00,381.55,158.00,5.36
5/23/1995 0:00:00,382.00,160.00,5.27
5/24/1995 0:00:00,383.10,162.00,5.39
5/25/1995 0:00:00,385.80,164.00,5.48
5/26/1995 0:00:00,385.50,164.00,5.48
5/30/1995 0:00:00,385.75,165.00,5.46
5/31/1995 0:00:00,384.30,161.00,5.29
6/1/1995 0:00:00,383.50,161.00,5.26
6/2/1995 0:00:00,384.15,159.00,5.35
6/5/1995 0:00:00,383.25,158.00,5.23
6/6/1995 0:00:00,384.20,159.00,5.34
6/7/1995 0:00:00,385.90,159.00,5.33
6/8/1995 0:00:00,385.05,160.00,5.37
6/9/1995 0:00:00,386.40,159.00,5.34
6/12/1995 0:00:00,387.50,162.00,5.43
6/13/1995 0:00:00,387.00,162.00,5.38
6/14/1995 0:00:00,387.75,163.00,5.36
6/15/1995 0:00:00,388.50,163.00,5.33
6/16/1995 0:00:00,391.30,164.00,5.45
6/19/1995 0:00:00,390.50,162.00,5.43
6/20/1995 0:00:00,390.75,162.00,5.50
6/21/1995 0:00:00,390.70,161.00,5.49
6/22/1995 0:00:00,389.65,159.00,5.42
6/23/1995 0:00:00,389.20,159.00,5.35
6/26/1995 0:00:00,389.00,159.00,5.33
6/27/1995 0:00:00,389.40,162.00,5.33
6/28/1995 0:00:00,388.25,162.00,5.32
6/29/1995 0:00:00,387.30,160.00,5.26
6/30/1995 0:00:00,387.05,161.00,5.32
7/3/1995 0:00:00,384.50,159.00,5.08
7/4/1995 0:00:00,384.75,159.00,5.07
7/5/1995 0:00:00,384.25,158.00,5.07
7/6/1995 0:00:00,384.15,160.00,5.07
7/7/1995 0:00:00,385.75,161.00,5.11
7/10/1995 0:00:00,385.80,160.00,5.16
7/11/1995 0:00:00,384.75,159.00,5.12
7/12/1995 0:00:00,386.70,159.00,5.15
7/13/1995 0:00:00,389.20,158.00,5.26
7/14/1995 0:00:00,388.40,156.00,5.18
7/17/1995 0:00:00,388.40,157.00,5.22
7/18/1995 0:00:00,389.60,157.00,5.35
7/19/1995 0:00:00,390.45,157.00,5.33
7/20/1995 0:00:00,386.85,155.00,5.15
7/21/1995 0:00:00,385.95,154.00,5.16
7/24/1995 0:00:00,386.65,157.00,5.22
7/25/1995 0:00:00,386.70,156.00,5.17
7/26/1995 0:00:00,386.00,156.00,5.15
7/27/1995 0:00:00,385.70,158.00,5.18
7/28/1995 0:00:00,383.00,155.00,5.08
7/31/1995 0:00:00,383.35,156.00,5.09
8/1/1995 0:00:00,382.85,154.00,5.03
8/2/1995 0:00:00,382.65,154.00,5.15
8/3/1995 0:00:00,384.00,153.00,5.14
8/4/1995 0:00:00,384.00,155.00,5.20
8/7/1995 0:00:00,384.10,154.00,5.16
8/8/1995 0:00:00,384.50,154.00,5.22
8/9/1995 0:00:00,384.40,155.00,5.29
8/10/1995 0:00:00,384.05,153.00,5.25
8/11/1995 0:00:00,383.55,151.00,5.31
8/14/1995 0:00:00,383.50,148.00,5.22
8/15/1995 0:00:00,386.35,150.00,5.38
8/16/1995 0:00:00,382.00,150.00,5.36
8/17/1995 0:00:00,384.35,152.00,5.49
8/18/1995 0:00:00,384.50,152.00,5.66
8/21/1995 0:00:00,384.70,153.00,5.79
8/22/1995 0:00:00,384.05,152.00,5.70
8/23/1995 0:00:00,382.75,151.00,5.56
8/24/1995 0:00:00,384.00,151.00,5.67
8/25/1995 0:00:00,383.10,150.00,5.58
8/29/1995 0:00:00,383.00,150.00,5.58
8/30/1995 0:00:00,381.65,146.00,5.45
8/31/1995 0:00:00,382.35,147.00,5.32
9/1/1995 0:00:00,381.50,147.00,5.34
9/4/1995 0:00:00,379.70,147.00,5.30
9/5/1995 0:00:00,379.40,146.00,5.28
9/6/1995 0:00:00,380.05,145.00,5.21
9/7/1995 0:00:00,381.45,147.00,5.38
9/8/1995 0:00:00,382.40,148.00,5.49
9/11/1995 0:00:00,382.10,148.00,5.39
9/12/1995 0:00:00,383.10,147.00,5.52
9/13/1995 0:00:00,384.90,148.00,5.54
9/14/1995 0:00:00,385.10,148.00,5.44
9/15/1995 0:00:00,385.00,148.00,5.49
9/18/1995 0:00:00,385.40,148.00,5.48
9/19/1995 0:00:00,384.85,148.00,5.56
9/20/1995 0:00:00,384.50,148.00,5.47
9/21/1995 0:00:00,383.40,138.00,5.36
9/22/1995 0:00:00,383.50,139.00,5.46
9/25/1995 0:00:00,382.75,137.00,5.40
9/26/1995 0:00:00,383.80,139.00,5.48
9/27/1995 0:00:00,383.75,139.00,5.45
9/28/1995 0:00:00,383.50,142.00,5.48
9/29/1995 0:00:00,384.00,144.00,5.52
10/2/1995 0:00:00,383.25,143.00,5.42
10/3/1995 0:00:00,382.20,141.00,5.34
10/4/1995 0:00:00,382.50,138.00,5.33
10/5/1995 0:00:00,383.25,135.00,5.35
10/6/1995 0:00:00,383.05,136.00,5.32
10/9/1995 0:00:00,384.50,140.00,5.44
10/10/1995 0:00:00,385.10,140.00,5.43
10/11/1995 0:00:00,384.50,140.00,5.41
10/12/1995 0:00:00,384.45,139.00,5.42
10/13/1995 0:00:00,383.80,139.00,5.38
10/16/1995 0:00:00,383.85,139.00,5.38
10/17/1995 0:00:00,383.40,140.00,5.35
10/18/1995 0:00:00,383.65,139.00,5.35
10/19/1995 0:00:00,381.75,138.00,5.34
10/20/1995 0:00:00,381.75,137.00,5.32
10/23/1995 0:00:00,382.55,137.00,5.37
10/24/1995 0:00:00,382.50,137.00,5.35
10/25/1995 0:00:00,382.65,138.00,5.34
10/26/1995 0:00:00,382.90,138.00,5.43
10/27/1995 0:00:00,382.60,137.00,5.40
10/30/1995 0:00:00,382.15,137.00,5.33
10/31/1995 0:00:00,382.65,138.00,5.36
11/1/1995 0:00:00,381.95,138.00,5.33
11/2/1995 0:00:00,382.05,138.00,5.31
11/3/1995 0:00:00,382.55,137.00,5.35
11/6/1995 0:00:00,382.20,135.00,5.28
11/7/1995 0:00:00,384.80,135.00,5.28
11/8/1995 0:00:00,384.80,136.00,5.38
11/9/1995 0:00:00,385.00,136.00,5.35
11/10/1995 0:00:00,389.40,139.00,5.42
11/13/1995 0:00:00,388.30,137.00,5.42
11/14/1995 0:00:00,385.85,137.00,5.32
11/15/1995 0:00:00,385.30,136.00,5.33
11/16/1995 0:00:00,385.20,135.00,5.32
11/17/1995 0:00:00,386.35,136.00,5.36
11/20/1995 0:00:00,386.30,136.00,5.35
11/21/1995 0:00:00,386.30,137.00,5.37
11/22/1995 0:00:00,384.35,135.00,5.30
11/23/1995 0:00:00,382.80,134.00,5.20
11/24/1995 0:00:00,383.45,134.00,5.23
11/27/1995 0:00:00,384.60,135.00,5.27
11/28/1995 0:00:00,388.90,136.00,5.27
11/29/1995 0:00:00,388.50,134.00,5.22
11/30/1995 0:00:00,387.80,134.00,5.18
12/1/1995 0:00:00,386.20,132.00,5.21
12/4/1995 0:00:00,385.90,131.00,5.18
12/5/1995 0:00:00,386.55,135.00,5.22
12/6/1995 0:00:00,388.40,136.00,5.25
12/7/1995 0:00:00,387.80,135.00,5.24
12/8/1995 0:00:00,388.80,135.00,5.24
12/11/1995 0:00:00,389.60,136.00,5.25
12/12/1995 0:00:00,388.80,139.00,5.22
12/13/1995 0:00:00,387.60,136.00,5.15
12/14/1995 0:00:00,385.70,136.00,5.10
12/15/1995 0:00:00,386.20,133.00,5.14
12/18/1995 0:00:00,387.20,134.00,5.15
12/19/1995 0:00:00,388.10,135.00,5.17
12/20/1995 0:00:00,387.60,130.00,5.12
12/21/1995 0:00:00,388.05,132.00,5.15
12/22/1995 0:00:00,388.05,133.00,5.12
12/27/1995 0:00:00,387.05,132.00,5.15
12/28/1995 0:00:00,387.00,130.00,5.13
12/29/1995 0:00:00,387.00,128.00,5.14
1/2/1996 0:00:00,389.15,130.00,5.16
1/3/1996 0:00:00,393.40,135.00,5.35
1/4/1996 0:00:00,394.25,134.00,5.34
1/5/1996 0:00:00,395.90,134.00,5.50
1/8/1996 0:00:00,396.60,132.00,5.53
1/9/1996 0:00:00,394.55,131.00,5.50
1/10/1996 0:00:00,400.00,131.00,5.53
1/11/1996 0:00:00,399.00,131.00,5.55
1/12/1996 0:00:00,399.60,129.00,5.46
1/15/1996 0:00:00,395.55,131.00,5.40
1/16/1996 0:00:00,397.60,133.00,5.45
1/17/1996 0:00:00,397.70,132.00,5.49
1/18/1996 0:00:00,397.50,132.00,5.46
1/19/1996 0:00:00,399.10,132.00,5.41
1/22/1996 0:00:00,402.20,133.00,5.50
1/23/1996 0:00:00,403.65,133.00,5.59
1/24/1996 0:00:00,402.50,130.00,5.54
1/25/1996 0:00:00,406.60,130.00,5.51
1/26/1996 0:00:00,406.50,130.00,5.61
1/29/1996 0:00:00,404.50,128.00,5.50
1/31/1996 0:00:00,405.55,130.00,5.52
2/1/1996 0:00:00,409.10,131.00,5.59
2/2/1996 0:00:00,414.50,139.00,5.82
2/5/1996 0:00:00,414.80,143.00,5.79
2/6/1996 0:00:00,412.30,141.00,5.75
2/7/1996 0:00:00,414.20,145.00,5.82
2/8/1996 0:00:00,407.90,142.00,5.65
2/9/1996 0:00:00,408.00,143.00,5.72
2/12/1996 0:00:00,404.50,140.00,5.63
2/13/1996 0:00:00,403.20,141.00,5.70
2/14/1996 0:00:00,403.10,143.00,5.69
2/15/1996 0:00:00,404.60,146.00,5.74
2/16/1996 0:00:00,404.85,145.00,5.67
2/19/1996 0:00:00,405.35,143.00,5.70
2/20/1996 0:00:00,402.20,141.00,5.69
2/21/1996 0:00:00,396.80,143.00,5.55
2/22/1996 0:00:00,399.65,145.00,5.59
2/23/1996 0:00:00,398.25,143.00,5.51
2/26/1996 0:00:00,399.00,143.00,5.49
2/27/1996 0:00:00,399.50,143.00,5.48
2/28/1996 0:00:00,397.55,139.00,5.46
2/29/1996 0:00:00,400.65,140.00,5.52
3/1/1996 0:00:00,398.35,140.00,5.52
3/4/1996 0:00:00,393.70,135.00,5.49
3/5/1996 0:00:00,393.60,134.00,5.35
3/6/1996 0:00:00,393.60,136.00,5.36
3/7/1996 0:00:00,393.90,137.00,5.37
3/8/1996 0:00:00,396.80,139.00,5.43
3/11/1996 0:00:00,395.75,143.00,5.48
3/12/1996 0:00:00,396.25,144.00,5.49
3/13/1996 0:00:00,396.50,144.00,5.57
3/14/1996 0:00:00,395.50,140.00,5.58
3/15/1996 0:00:00,395.70,141.00,5.57
3/18/1996 0:00:00,394.00,140.00,5.55
3/19/1996 0:00:00,395.10,141.00,5.54
3/20/1996 0:00:00,394.90,140.00,5.50
3/21/1996 0:00:00,395.80,141.00,5.56
3/22/1996 0:00:00,397.70,141.00,5.60
3/25/1996 0:00:00,397.90,142.00,5.63
3/26/1996 0:00:00,399.90,143.00,5.64
3/27/1996 0:00:00,400.35,143.00,5.68
3/28/1996 0:00:00,398.70,142.00,5.63
3/29/1996 0:00:00,396.35,140.00,5.51
4/1/1996 0:00:00,394.20,142.00,5.51
4/2/1996 0:00:00,394.35,143.00,5.52
4/3/1996 0:00:00,394.65,142.00,5.51
4/4/1996 0:00:00,393.75,141.00,5.52
4/9/1996 0:00:00,396.30,142.00,5.54
4/10/1996 0:00:00,394.55,140.00,5.46
4/11/1996 0:00:00,394.30,140.00,5.53
4/12/1996 0:00:00,394.75,138.00,5.53
4/15/1996 0:00:00,393.20,138.00,5.49
4/16/1996 0:00:00,393.50,137.00,5.47
4/17/1996 0:00:00,391.10,136.00,5.31
4/18/1996 0:00:00,390.50,137.00,5.33
4/19/1996 0:00:00,390.90,136.00,5.25
4/22/1996 0:00:00,391.00,134.00,5.28
4/23/1996 0:00:00,391.75,136.00,5.32
4/24/1996 0:00:00,390.80,135.00,5.31
4/25/1996 0:00:00,393.30,136.00,5.32
4/26/1996 0:00:00,391.90,137.00,5.36
4/29/1996 0:00:00,390.85,132.00,5.29
4/30/1996 0:00:00,391.30,131.00,5.27
5/1/1996 0:00:00,392.30,133.00,5.32
5/2/1996 0:00:00,392.40,135.00,5.38
5/3/1996 0:00:00,394.00,136.00,5.41
5/7/1996 0:00:00,393.70,137.00,5.45
5/8/1996 0:00:00,394.80,137.00,5.48
5/9/1996 0:00:00,392.70,135.00,5.43
5/10/1996 0:00:00,393.20,134.00,5.42
5/13/1996 0:00:00,391.00,134.00,5.37
5/14/1996 0:00:00,390.70,135.00,5.36
5/15/1996 0:00:00,392.20,135.00,5.40
5/16/1996 0:00:00,391.90,134.00,5.37
5/17/1996 0:00:00,391.95,135.00,5.36
5/20/1996 0:00:00,390.85,132.00,5.29
5/21/1996 0:00:00,391.00,130.00,5.28
5/22/1996 0:00:00,390.80,131.00,5.29
5/23/1996 0:00:00,391.40,132.00,5.33
5/24/1996 0:00:00,390.85,131.00,5.31
5/28/1996 0:00:00,392.00,132.00,5.34
5/29/1996 0:00:00,391.00,134.00,5.36
5/30/1996 0:00:00,391.30,134.00,5.33
5/31/1996 0:00:00,390.55,134.00,5.33
6/3/1996 0:00:00,390.70,134.00,5.38
6/4/1996 0:00:00,389.70,133.00,5.36
6/5/1996 0:00:00,387.65,131.00,5.20
6/6/1996 0:00:00,384.85,131.00,5.15
6/7/1996 0:00:00,386.60,132.00,5.20
6/10/1996 0:00:00,385.65,131.00,5.20
6/11/1996 0:00:00,384.90,131.00,5.17
6/12/1996 0:00:00,384.80,132.00,5.12
6/13/1996 0:00:00,384.70,132.00,5.11
6/14/1996 0:00:00,384.10,131.00,4.97
6/17/1996 0:00:00,385.00,133.00,5.16
6/18/1996 0:00:00,384.85,133.00,5.18
6/19/1996 0:00:00,386.30,133.00,5.21
6/20/1996 0:00:00,384.40,132.00,5.11
6/21/1996 0:00:00,383.20,132.00,5.10
6/24/1996 0:00:00,384.20,133.00,5.10
6/25/1996 0:00:00,385.10,133.00,5.17
6/26/1996 0:00:00,383.80,135.00,5.14
6/27/1996 0:00:00,382.95,137.00,5.10
6/28/1996 0:00:00,382.00,136.00,5.02
7/1/1996 0:00:00,381.55,137.00,5.04
7/2/1996 0:00:00,381.95,137.00,5.06
7/3/1996 0:00:00,381.95,136.00,5.13
7/4/1996 0:00:00,381.00,134.00,5.07
7/5/1996 0:00:00,381.50,135.00,5.07
7/8/1996 0:00:00,381.90,134.00,5.12
7/9/1996 0:00:00,382.90,133.00,5.07
7/10/1996 0:00:00,383.00,134.00,5.12
7/11/1996 0:00:00,382.70,133.00,5.09
7/12/1996 0:00:00,383.60,133.00,5.13
7/15/1996 0:00:00,382.75,134.00,5.13
7/16/1996 0:00:00,384.25,136.00,5.15
7/17/1996 0:00:00,383.40,135.00,4.99
7/18/1996 0:00:00,384.00,135.00,5.00
7/19/1996 0:00:00,384.50,136.00,5.01
7/22/1996 0:00:00,384.85,136.00,4.97
7/23/1996 0:00:00,385.10,137.00,5.03
7/24/1996 0:00:00,384.40,136.00,4.98
7/25/1996 0:00:00,384.80,134.00,4.98
7/26/1996 0:00:00,385.20,132.00,4.98
7/29/1996 0:00:00,384.50,133.00,5.08
7/30/1996 0:00:00,384.80,132.00,5.06
7/31/1996 0:00:00,385.30,132.00,5.11
8/1/1996 0:00:00,386.25,134.00,5.15
8/2/1996 0:00:00,386.35,132.00,5.12
8/5/1996 0:00:00,389.75,132.00,5.10
8/6/1996 0:00:00,388.50,130.00,5.07
8/7/1996 0:00:00,388.00,131.00,5.05
8/8/1996 0:00:00,387.60,131.00,5.04
8/9/1996 0:00:00,387.50,132.00,5.12
8/12/1996 0:00:00,387.15,130.00,5.04
8/13/1996 0:00:00,387.60,131.00,5.07
8/14/1996 0:00:00,386.70,130.00,5.08
8/15/1996 0:00:00,386.20,129.00,5.04
8/16/1996 0:00:00,386.20,126.00,5.08
8/19/1996 0:00:00,386.40,126.00,5.08
8/20/1996 0:00:00,387.10,126.00,5.20
8/21/1996 0:00:00,386.80,128.00,5.20
8/22/1996 0:00:00,387.00,126.00,5.18
8/23/1996 0:00:00,387.00,126.00,5.21
8/27/1996 0:00:00,388.80,126.00,5.25
8/28/1996 0:00:00,388.50,127.00,5.21
8/29/1996 0:00:00,388.00,127.00,5.18
8/30/1996 0:00:00,386.45,127.00,5.19
9/2/1996 0:00:00,386.55,126.00,5.18
9/3/1996 0:00:00,387.50,127.00,5.19
9/4/1996 0:00:00,385.60,126.00,5.15
9/5/1996 0:00:00,386.00,127.00,5.19
9/6/1996 0:00:00,385.40,126.00,5.14
9/9/1996 0:00:00,384.60,127.00,5.11
9/10/1996 0:00:00,383.10,126.00,5.08
9/11/1996 0:00:00,383.50,124.00,5.09
9/12/1996 0:00:00,382.10,123.00,5.08
9/13/1996 0:00:00,382.80,124.00,5.04
9/16/1996 0:00:00,382.80,123.00,5.04
9/17/1996 0:00:00,383.45,123.00,5.06
9/18/1996 0:00:00,383.00,122.00,5.04
9/19/1996 0:00:00,382.75,122.00,5.05
9/20/1996 0:00:00,381.75,121.00,4.94
9/23/1996 0:00:00,381.00,119.00,4.87
9/24/1996 0:00:00,382.30,118.00,4.91
9/25/1996 0:00:00,382.40,121.00,4.93
9/26/1996 0:00:00,380.45,120.00,4.87
9/27/1996 0:00:00,380.70,120.00,4.84
9/30/1996 0:00:00,379.00,121.00,4.88
10/1/1996 0:00:00,378.65,120.00,4.84
10/2/1996 0:00:00,380.30,122.00,4.91
10/3/1996 0:00:00,378.85,121.00,4.91
10/4/1996 0:00:00,380.70,122.00,4.89
10/7/1996 0:00:00,380.10,122.00,4.86
10/8/1996 0:00:00,380.85,120.00,4.89
10/9/1996 0:00:00,381.35,119.00,4.88
10/10/1996 0:00:00,381.75,119.00,4.97
10/11/1996 0:00:00,380.75,119.00,5.03
10/14/1996 0:00:00,380.90,118.00,5.04
10/15/1996 0:00:00,381.00,118.00,5.02
10/16/1996 0:00:00,381.50,118.00,5.01
10/17/1996 0:00:00,380.60,117.00,4.97
10/18/1996 0:00:00,380.00,117.00,4.88
10/21/1996 0:00:00,381.00,118.00,4.89
10/22/1996 0:00:00,383.35,119.00,4.95
10/23/1996 0:00:00,383.50,121.00,4.98
10/24/1996 0:00:00,383.00,119.00,4.98
10/25/1996 0:00:00,382.55,119.00,4.90
10/28/1996 0:00:00,382.90,118.00,4.91
10/29/1996 0:00:00,381.70,117.00,4.89
10/30/1996 0:00:00,379.70,117.00,4.82
10/31/1996 0:00:00,379.50,118.00,4.82
11/1/1996 0:00:00,377.60,117.00,4.80
11/4/1996 0:00:00,378.70,118.00,4.81
11/5/1996 0:00:00,379.30,119.00,4.83
11/6/1996 0:00:00,378.00,118.00,4.79
11/7/1996 0:00:00,378.60,118.00,4.74
11/8/1996 0:00:00,378.15,117.00,4.82
11/11/1996 0:00:00,380.50,119.00,4.83
11/12/1996 0:00:00,381.90,120.00,4.90
11/13/1996 0:00:00,383.60,120.00,4.90
11/14/1996 0:00:00,383.00,122.00,4.89
11/15/1996 0:00:00,379.25,120.00,4.84
11/18/1996 0:00:00,379.10,120.00,4.90
11/19/1996 0:00:00,378.20,120.00,4.87
11/20/1996 0:00:00,379.10,121.00,4.89
11/21/1996 0:00:00,377.00,120.00,4.93
11/22/1996 0:00:00,377.00,119.00,4.86
11/25/1996 0:00:00,375.40,119.00,4.83
11/26/1996 0:00:00,373.50,117.00,4.76
11/27/1996 0:00:00,373.00,116.00,4.74
11/28/1996 0:00:00,372.65,116.00,4.72
11/29/1996 0:00:00,371.30,116.00,4.74
12/2/1996 0:00:00,370.75,116.00,4.73
